"L1Day7" "L2Day7" "L3Day7" "L5Day7" "L6Day7" "R1Day5" "R2Day5" "R3Day5" "R4Day5" "R5Day%"
"gene160" 9.49799512235662 9.44142833105633 9.42878791043526 9.44390186077364 9.4869871686276 9.87784155684674 9.78187547544345 9.8231798851758 9.80938053189396 9.84639048855814
"gene161" 6.7322796588111 6.59198015175088 6.7452768760761 6.85995026395067 6.82057898005083 7.1344094763528 7.3031180132914 7.36059210598398 7.31593977849973 7.28507355292544
"gene162" 8.62788183732137 8.90578531648009 8.91338156906037 8.54913852730993 8.90053990626662 9.1365027911158 9.15657884441939 9.11106195856575 8.98016127103138 8.92113588685177
"gene163" 9.52269447042548 9.48795137600328 9.47376247061159 9.49192722129176 9.52163425027845 9.69717688729671 9.71933884558918 9.70899395333908 9.7064262363278 9.75903910086087
"gene164" 9.19606723441597 9.35612054514655 9.27123604319075 9.27114641972647 9.2356981444958 9.46830899045536 9.18232090303844 9.11585044217192 9.06222389272217 9.10401160559136
"gene165" 9.46012831027482 9.48812228252692 9.45833293026302 9.39462810882721 9.53239957773961 9.39517514437381 9.13211460789568 8.96537352499825 8.92524024555372 8.84692369539559
"gene166" 11.5391615173102 11.545368946926 11.5163822878765 11.4968939298471 11.5664816691412 11.7432427353793 11.5865892431945 11.4859029334581 11.4722939174837 11.4220365261225
"gene167" 4.37391366833171 4.36232427894851 4.36240754026894 4.14344869395761 4.42283774067771 4.39207708281206 4.74031276280624 4.53294078007107 4.6338247974522 4.51339701428185
"gene168" 10.0900873354994 10.3299421989253 10.2646857983989 10.2252468542198 10.3399716050304 10.6181073229099 10.6259188063814 10.5552312771912 10.5030077885163 10.4752512161649
"gene169" 9.1173289350638 9.11762563007906 9.05522758347479 9.11373283809747 9.14005852127944 9.42930111164528 9.48362673449803 9.41799498770351 9.46638818825174 9.39151496852544
"gene170" 6.76538759635656 6.83180025853909 6.91294715909283 6.82338653503676 6.8611031847067 6.90755484635396 6.86397357251294 6.93509341754075 6.98269594616913 6.92915299889932
"gene171" 9.42550141605907 9.41369427772908 9.35912968171639 9.54726826831872 9.44622759967374 9.83655101078308 9.61514319445293 9.64495189943665 9.59020031017516 9.5815837804503
"gene172" -0.7214201249731 -0.735020007314271 -0.827364062937096 -0.775087567988044 -0.847350146252118 -0.84605651463344 -0.839181526024883 -0.847689730484487 -0.657632075096192 -0.728439743745235
"gene173" 2.71356092990068 2.58180246916405 2.72904498360252 2.87393371778879 2.50016812378226 2.68292446490731 2.80308925573695 2.95735920133219 3.27938976524344 2.74461312675061
"gene174" 2.04912207588513 2.07709470726364 1.97459926764083 1.9924886616513 2.00567783443624 2.20248010895004 2.19592882206141 2.30106300951413 2.3885417736881 2.31603603659557
"gene175" 1.79346634532556 1.9214251470203 2.13945798698145 2.2681347487776 1.92735290370172 2.12583616549213 2.18263632741377 1.92524294478799 2.1414988187904 2.09655761210236
"gene176" 6.17238949153695 6.26211092631561 6.23569194094254 6.42992611100943 6.28221658534465 5.58450219422686 5.47967623146525 5.54488571142878 5.6719352342207 5.65734395930617
"gene177" 3.11373755643931 2.91573149800493 2.95309040911314 2.91478166538174 3.27604724368856 2.65673920577562 2.83223315351574 2.80512556907118 2.73014264113428 2.83273271080102
"gene178" 5.1013461350356 5.15079540810221 5.00686963384726 5.19038855926788 4.97933823357856 4.86981821399285 4.96192871256506 4.76290058341099 4.49344509899869 4.82688266865691
"gene179" 6.10458815299773 6.13107592480442 6.36979448901331 6.74050656419544 5.96864952813538 5.35997800195368 5.34886958768462 5.53784238748633 5.43975548048848 5.42611968657736
"gene180" 7.6913584120754 7.95982919908797 7.86108251803891 7.7240600717695 7.82770269993646 7.55987875002921 7.45974561279531 7.56604523238382 7.54208736082668 7.60643938481048
"gene181" 6.79920359843843 6.75938733665891 7.02217841411339 7.15020373199946 6.88397229732297 6.55766230140462 6.63567771393934 6.52937578744903 6.67187186880568 6.7690601914082
"gene182" 5.03339890641491 5.09752960159916 4.95794708907869 5.06378645365675 5.05283356081642 4.68186349843637 4.80896149833676 5.01383649711269 4.9653332516724 4.77714540110959
"gene183" 1.79839750913953 2.25491515980723 1.97840460945854 2.23971253599455 2.09756130031867 1.78627520230811 1.74663340057318 1.8463026666163 1.9365180560035 1.86125799671991
"gene184" 8.32100128771444 8.50985258019739 8.39070360752618 8.32205343034792 8.32506526017863 7.84586668344017 7.75902372593482 7.80683562682078 7.74678709201867 7.73992682297311
"gene185" 6.0260555183091 6.14220412834369 6.04761037941813 6.07604204316786 6.0764960988393 5.79546632470665 5.93014661711513 5.67024808029224 5.74176078534666 5.85954894259985
"gene186" 7.42167351224047 7.50576283331778 7.53630250099032 7.48173154096024 7.56030572106541 7.18478826900019 7.09448313559376 7.15020772688252 7.04588488091058 7.19300787593391
"gene187" 6.8409532942437 6.63225465485147 6.47905049905081 6.65929972705315 6.63379180056652 6.08623178726451 6.20617155835878 6.1187210799286 5.89885209131416 6.14290036600597
"gene188" 5.49449371436358 5.34143876195177 5.60212940034021 5.47102109889397 5.28077067076892 4.56487928453821 5.00584996605413 4.85144643632561 4.69630087289515 4.61353228909261
"gene189" 9.46514992782745 9.63167642459212 9.52909023728766 9.51023513881961 9.5302844335786 9.03782733071995 8.92305533016854 8.82435650750238 8.75983371414606 8.77325230676395
"gene190" 6.40048025209752 6.127725993879 6.05566883070055 6.44002743487424 6.24227150278938 4.81311243122898 4.89923087099491 4.81897383083208 4.88803431814567 4.68612257084473
"gene191" 12.7934912452599 12.8799913419341 12.8638972435236 12.8970452128387 12.7992278298347 9.72975910693905 9.84160828625471 10.0464180939167 10.0069935495688 10.061598846204
"gene192" 5.13167781364699 4.95056424506991 4.98068679239706 5.10890592972075 5.04945589289876 4.84398221900102 5.1163743711527 5.12541022815891 5.06824647602731 4.96324461048994
"gene193" 5.81511790160557 5.94122769316148 5.90046492978669 5.85147310821835 5.83038394348231 6.30401640341487 5.89126384709687 6.01738707358929 6.00479494194677 6.02557605234274
"gene194" 9.23208188281757 9.75841390123849 9.61840527088856 9.143869846205 9.60572792149323 8.27372716879273 8.30886356641082 7.9778361138475 8.00177317567799 7.87079867727588
"gene195" 6.41875872953313 6.27354758775184 6.30154087919787 6.355280321346 6.50588130954641 5.60420639185491 5.68303971037331 5.78745661232882 5.67748014759134 5.59256182158857
"gene196" 5.71019122342323 5.80202400823902 5.77979576665246 5.41037949347884 5.76027163018854 5.08465868222171 5.11125031707397 4.87778287751482 5.01413481672355 5.02023753642829
"gene197" 5.87603894449171 5.7381939801742 5.9432841790909 5.79761776022496 5.89923011452202 6.20235592410233 6.17372208720151 6.16325310724925 6.2229185561522 6.06330193134959
"gene198" 8.08523861141801 8.08232624003188 8.04831157913243 8.11720589794526 8.081609137681 8.08086630452737 8.16376678183502 8.26621305943045 8.18414196131264 8.32102526777643
"gene199" 7.92965709808057 8.1293482267821 8.14177077947873 8.02385615894704 7.97118120322722 8.05724842273701 8.1466093980206 8.19219493927283 8.15622727989573 8.10686635825473
"gene200" -1.36228237240883 -1.47472838969159 -1.46890429928972 -1.40554707378775 -1.48161952108897 -1.4807978329667 -1.47642735421804 -1.30143579485327 -1.47957071308874 -1.47242216170593
"gene201" 7.20869820489731 7.34799731246345 7.34560267286308 7.32207708011427 7.39801878034095 7.53415757089047 7.4365597732035 7.47728162013982 7.38245200805281 7.54765799025228
"gene202" 6.76167430979401 6.88920016061397 6.83630527528878 6.86679585664439 6.70825236044875 6.9346529659958 6.81450343978139 6.75765721902433 6.82996587760682 6.95152432705344
"gene203" 5.35172758871399 5.08543909508484 5.21202459895924 5.25335176667819 5.46626882151299 5.62635938206145 5.78204271483122 5.71764958559483 5.49572147497796 5.34524714170674
"gene204" 3.97082027438929 3.69464675628661 3.86152170147773 3.8753885314866 3.68607931730145 4.13640166343657 3.82643039711791 3.85341296719937 3.76240347517087 4.06717237365629
"gene205" 6.67464105464711 6.64498738683655 6.75109987059812 6.51099699485179 6.57500608766444 6.72211058536136 6.74470237013544 6.50544163285627 6.71501302202068 6.71975050505934
"gene206" 8.3742291363114 8.38713584646519 8.40628689981295 8.40649067826866 8.37947932835045 8.64476228388415 8.653150864394 8.46702132678359 8.53210421610541 8.28008069013966
"gene207" 7.83246317741024 7.97203669957315 7.88627325009456 7.77753507643778 7.77890713696589 7.49318406186992 7.45784919037232 7.53625656405959 7.5208112311962 7.60432805554389
"gene208" 8.00594537645012 8.32547760088014 8.26857029761977 8.03341083433031 8.1058329442394 8.40660491053649 8.34427285704466 8.56132486657778 8.43984061684384 8.49518702299281
"gene209" 6.89634364750511 6.98329271280345 6.9502901274621 7.02494337235425 6.90666649426934 7.14769443810686 7.30024913671151 7.40949722674189 7.21324113324087 7.22700245786
"gene210" 9.29581433799065 9.44473169770861 9.26111786533891 9.36516863876783 9.4194056897391 9.54301184334103 9.41271766005893 9.24446663344961 9.33327295400728 9.2686846809244
"gene211" 8.67432037944113 8.66021754768719 8.67360892324597 8.71647122348699 8.79981790293602 8.85896934731476 8.71387760696773 8.52937011160338 8.499930006694 8.4012216725168
"gene212" 6.88481378292339 7.02057278557214 6.86759743798035 6.99684627594612 6.92224963214822 6.89169725464351 7.03184517023011 6.98762331893978 6.80757784005166 6.7782327335081
"gene213" 6.5192180112812 6.58170137992828 6.52909165519105 6.61307191833774 6.60608829363974 7.08893760442273 7.02584219725185 6.93840688579225 7.02913415120918 6.83387398537502
"gene214" 2.72771836116183 2.80029965221709 3.1385881895951 2.80835176493944 2.76464742965793 3.15684535238054 3.10386504789787 3.05285605968015 3.09329800770837 3.23065353569086
"gene215" 4.18258193004906 4.58822580879025 4.28901490848505 4.57298698070642 4.23594362741872 4.1963678530379 4.43802373386173 4.45738507452177 4.62329848752012 4.35182496355135
"gene216" -3.31484780791646 -3.31700481134975 -3.31433385921694 -3.32148570885904 -3.31933222662157 -3.31909120576263 -3.21569649741487 -3.31939552162864 -3.31873169084089 -3.31598335368605
"gene217" 0.315145186922559 0.196117006838763 0.115340071174859 0.13898324470679 0.0794440508497193 0.0817441466781093 0.18916576714184 0.25170681469331 0.426472877475071 0.205615630076308
"gene218" 3.96576746224621 3.8276704415139 4.12485306242862 3.99668781104878 4.25738850572358 4.22343956636069 4.4111291352648 4.22636812322703 4.52241833982842 4.49079207949742
"gene219" 4.39575422119351 4.43487821233763 4.74067429140865 4.58080259306706 4.83117303941473 4.81435599594277 4.80252866802437 4.89758313190187 4.88509205917289 4.86479187604337
"gene220" 7.99609651951912 7.83680727894051 7.82745812588991 7.80651104481511 8.1181613983222 8.1875792680935 8.13630776655101 8.1390902952031 8.14677394311935 8.10619015572875
"gene221" 4.70027054958789 4.66945329042218 4.88185945551948 4.70009390787638 4.74143678523925 4.47679288559464 4.85108842143425 5.17622105442964 5.08961350142348 4.83740081050051
"gene222" 7.17583336312096 7.00764950056714 6.83297734631116 6.91759570389852 7.01157531606045 7.01523712323486 7.18244766761079 7.15583155702278 7.13792737026187 6.99850911214318
"gene223" 8.76155933152372 8.71515717526988 8.72499565831754 8.73623123730808 8.80617781236501 9.14859163529657 9.11025623365397 9.09432162878833 9.09285171716652 9.16348785178295
"gene224" 11.3965402000709 11.347823907686 11.3600946845236 11.4242058111241 11.5327005684343 11.8648274167286 11.7053063594449 11.6740183370926 11.6408141038859 11.7545148708872
"gene225" 6.04184267034314 6.13607942978224 6.01505095705838 6.22809574136128 6.02800240854782 6.08911265442242 6.02768569203629 6.07816126798325 6.07611052438568 6.11341585736131
"gene226" 7.12717167285763 6.81140245532698 6.98833976987291 7.11610172891582 6.95591130697637 7.21383383446554 7.13981853484477 7.2572836499146 7.20711827296538 7.10602820687375
"gene227" 3.871548030439 4.03463569078923 4.02741834942231 4.09429598027792 3.93943570669729 3.612480889578 3.60573818464215 3.842103973949 3.7506677367903 3.77332701396454
"gene228" 4.66212580616289 4.89718165954031 4.8839307665816 4.82127246235512 4.65887185382894 3.87852732998455 3.91727674530875 3.89737102673297 3.68953531892614 3.94861350217428
"gene229" 6.47168156848035 6.20909364665352 6.48791481825081 6.56890933460507 6.38266093732356 6.17701863714326 6.2128635236784 6.26041948734052 6.02068556748405 6.18422808064891
"gene230" 9.54325879615101 9.53657915619032 9.47335843176713 9.65750010188689 9.60690418854663 10.0039311025334 9.86619199181104 9.81952856301045 9.79149267666524 9.74524851462978
"gene231" 6.58747215477527 6.66333100232338 6.56694972172528 6.50178393893868 6.48445986463865 6.06241225127864 6.05766026984259 6.04530158468887 5.93775551538095 6.1352504412989
"gene232" 9.53961535717813 9.75791346138033 9.68729573826347 9.69244025531797 9.50512326054047 9.27928158891057 9.33051861558634 9.5438585401044 9.50219720535839 9.76289969977974
"gene233" 9.68086407217402 9.70802876574484 9.68513617677513 9.76716343516643 9.72224724859746 10.4418428036802 10.5417915941744 10.6982256794558 10.610992751233 10.8436780158771
"gene234" 5.42003768406882 5.7827611012172 5.79127143460339 5.56019328168564 5.70426704444978 6.03827238624396 6.35841367419628 6.17096936121613 6.36269325207713 6.00653563588883
"gene235" 6.02248873297867 6.06842324696692 6.29162661585139 6.11662173056279 6.20993670876 6.96233750962882 6.96922247142913 7.31626262641986 6.94862374480782 6.62740047215603
"gene236" 6.591228875665 6.63804381266691 6.94237562104763 6.58290105676421 6.52950199752573 7.03655547608917 6.93067095150612 7.17300343750997 7.19073939813527 7.08355663157985
"gene237" 4.28461864880734 4.24250363656325 4.42210775676821 4.13241384047319 4.12442310330368 4.43195894762225 4.54241673013023 4.53675400810463 4.25511338210817 4.07186400294046
"gene238" 5.98899337959859 5.70735371577724 5.66775037438393 5.76980373698064 5.81447690980568 5.64385053038158 5.74153289259346 5.6643450481321 5.43704215558701 5.44505782438484
"gene239" 7.39010176208439 7.41327346504182 7.41921442685437 7.25380623890017 7.32264932098122 7.91658012708712 8.00350679218628 7.9238632739028 7.86329915791903 7.86213341765193
"gene240" 8.08969942011549 8.29830784925381 8.20767807717396 8.05628012964875 8.1131896585571 8.04219142004981 7.8343797660434 7.89400767259427 7.85933444209855 8.01082271102823
"gene241" 7.88357922909849 7.8262540303325 7.81470580631899 7.77140634630158 7.65050719617498 7.51346612660416 7.34106950820368 7.37519442217941 7.35494395764187 7.51989173037951
"gene242" 10.7521199000436 10.7402157708843 10.7386796698979 10.5713273155493 10.6304874775723 10.7070821824282 10.8237860058817 10.7496061162494 10.9266600670319 10.9833341736224
"gene243" 8.18416403953482 8.38656814661551 8.20913895357869 8.39368528125843 8.36442576718937 8.57989662211924 8.52513500501443 8.53486633180298 8.4441116681659 8.4867820335821
"gene244" 8.3726092371586 8.42794137101022 8.3638070209335 8.36714485380954 8.38235715376231 8.51216730359431 8.42613854125139 8.50695913181512 8.39892991255814 8.52009631574964
"gene245" 8.5393389143875 8.49675037431322 8.4999631806385 8.55657518802428 8.51186915016213 8.76936010002482 8.71259244721761 8.73072640261963 8.73093705012187 8.77841866620638
"gene246" 7.24661152644246 7.46705592989721 7.59687162935557 7.38055422263674 7.43951008179712 7.50245731177071 7.59416911942859 7.75434576770743 7.69982633070712 7.96924314285965
"gene247" 6.53749295500318 6.50019276304196 6.515567424378 6.52727306820524 6.74605214340679 6.99043986157381 6.86712287395812 6.55051944030363 6.47267583701865 6.61950504148863
"gene248" 8.00638963928233 8.07217379629567 8.02615342027393 8.02290425633552 8.21445820968346 8.56461780244767 8.41201723642127 8.22757276853464 8.02419540051275 8.14228344696827
"gene249" 6.54180118360838 6.53497510884273 6.33112319067015 6.49187683959279 6.32121357213651 6.66165312017423 6.33562775365935 6.32335880287964 6.45937786228454 6.42844352714335
"gene250" 10.0647985409751 10.1587673195374 10.0824094492787 10.0584241757889 10.1176207663975 10.2778324802578 10.0260743667548 9.86752775424967 9.84284615322895 9.95265313625212
"gene251" 9.31483572033032 9.41060349323772 9.39404012730963 9.41975143563436 9.27519154319631 9.2135658965391 9.42470380497483 9.35318660855771 9.29161729821629 9.52216730603705
